
0.0625	   0.0950113	   0.0281571	
0.1875	     3.19442	   0.0022589	
0.3125	     17.3703	    0.192865	
0.4375	     38.5232	    0.829334	
0.5625	     87.1247	    0.716875	
0.6875	     165.831	     3.17419	
0.8125	     200.859	     5.21399	
0.9375	     238.648	     4.85178	
 1.062	     304.684	     5.90547	
 1.188	      424.92	     7.67108	
 1.312	     447.718	     10.2241	
 1.438	         537	     10.7489	
 1.562	     580.698	     14.6667	
 1.688	     614.889	      14.378	
 1.812	     670.251	     15.1488	
 1.938	     705.437	     13.7102	
 2.062	     754.894	     12.5315	
 2.188	     771.248	     14.1104	
 2.312	     799.113	     18.5131	
 2.438	      817.75	      15.716	
 2.562	     819.461	     17.6172	
 2.688	     845.927	     15.6135	
 2.812	     847.024	     16.8492	
 2.938	     824.967	     18.5397	
 3.062	     816.865	     17.2399	
 3.188	     799.502	     15.3218	
 3.312	     772.947	     16.4231	
 3.438	     730.873	     18.3744	
 3.562	     686.919	     18.6074	
 3.688	     653.333	     19.2612	
 3.812	     570.882	     17.2051	
 3.938	      523.73	     20.2818	
 4.062	     483.702	      17.944	
 4.188	     422.173	     18.0314	
 4.312	     376.172	     17.5871	
 4.438	     332.277	     18.6422	
 4.562	      289.53	     17.3566	
 4.688	     261.248	     18.6728	
 4.812	     216.221	     16.8237	
 4.938	     199.748	      17.546	
 5.062	     160.304	      15.167	
 5.188	     143.652	     17.4018	
 5.312	     127.907	     17.6488	
 5.438	     111.939	     16.7687	
 5.562	     100.444	     17.4152	
 5.688	     94.9303	     14.8674	
 5.812	     93.0814	     14.0821	
 5.938	     79.6155	     12.4209	
 6.062	     70.7107	     11.5765	
 6.188	     68.5184	     11.7851	
 6.312	     68.4808	     12.5741	
 6.438	     63.2193	     11.1536	
 6.562	     61.0436	      10.847	
 6.688	     59.6717	      10.338	
 6.812	     56.5401	     10.9608	
 6.938	     51.4921	     9.63849	
 7.062	     51.5761	      9.2373	
 7.188	      52.499	     8.77681	
 7.312	     48.7468	     8.89991	
 7.438	     44.9469	     6.32744	
 7.562	     44.6768	     6.69867	
 7.688	      48.615	     5.83348	
 7.812	     43.7563	     5.95854	
 7.938	     42.0238	     7.72076	
   8.5	     371.612	     57.5344	
   9.5	     437.552	     82.3661	
    11	     791.417	     128.693	
    13	     515.821	     59.4598	
    15	     311.388	     30.4686	
    17	     168.113	     16.9802	
    19	     89.3143	     8.76624	
    25	     206.732	     16.6988	
    35	     82.5287	     3.22724	
    45	     22.6207	    0.491492	
    55	     4.43418	           0	
    65	    0.414187	           0	
    75	   0.0377863	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	     24444.1	     1201.06	
